structure_id,pdb_id,kinase_name,kinase_family,kinase_group,species,conformational_state,dfg_state,alphac_state,ligand_present,resolution,filepath,active_expected_from_DFG_alphaC,contradiction_active_DFG_out,contradiction_active_alphaC_out,inactive_DFG_in,inactive_alphaC_in,state_disagrees_with_joint_motif_rule
1067,2hz4,ABL1,Abl,TK,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2hz4.pdb,True,False,False,False,False,False
12873,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
12894,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12909,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12914,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12870,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12898,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
12871,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
12867,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12878,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
12889,6xrg,ABL1,Abl,TK,Human,inactive,out,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xrg.pdb,False,False,False,False,True,False
12916,6xrg,ABL1,Abl,TK,Human,inactive,out,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xrg.pdb,False,False,False,False,True,False
12872,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
12902,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
1097,2g2f,ABL1,Abl,TK,Human,inactive,out-like,in,0,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2g2f.pdb,False,False,False,False,True,False
12896,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
12860,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12908,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
12874,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
12880,6xrg,ABL1,Abl,TK,Human,inactive,out,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xrg.pdb,False,False,False,False,True,False
12891,6xrg,ABL1,Abl,TK,Human,inactive,out,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xrg.pdb,False,False,False,False,True,False
1059,2hz4,ABL1,Abl,TK,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2hz4.pdb,True,False,False,False,False,False
12888,6xrg,ABL1,Abl,TK,Human,inactive,out,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xrg.pdb,False,False,False,False,True,False
12907,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12910,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12865,6xr7,ABL1,Abl,TK,Human,inactive,out-like,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr7.pdb,False,False,False,False,True,False
12901,6xr6,ABL1,Abl,TK,Human,active,in,in,0,0.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xr6.pdb,True,False,False,False,False,False
2538,3mvh,AKT1,Akt,AGC,Human,active,in,in,1,2.01,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3mvh.pdb,True,False,False,False,False,False
2539,4ekk,AKT1,Akt,AGC,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ekk.pdb,True,False,False,False,False,False
2540,4ekl,AKT1,Akt,AGC,Human,active,in,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ekl.pdb,True,False,False,False,False,False
2541,4ekk,AKT1,Akt,AGC,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ekk.pdb,True,False,False,False,False,False
2543,4gv1,AKT1,Akt,AGC,Human,active,in,in,1,1.49,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4gv1.pdb,True,False,False,False,False,False
2544,3qkl,AKT1,Akt,AGC,Human,active,in,in,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3qkl.pdb,True,False,False,False,False,False
2546,3qkm,AKT1,Akt,AGC,Human,active,in,in,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3qkm.pdb,True,False,False,False,False,False
2547,3ow4,AKT1,Akt,AGC,Human,active,in,in,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3ow4.pdb,True,False,False,False,False,False
2548,3ocb,AKT1,Akt,AGC,Human,active,in,in,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3ocb.pdb,True,False,False,False,False,False
2531,3mvh,AKT1,Akt,AGC,Human,active,in,in,1,2.01,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3mvh.pdb,True,False,False,False,False,False
2532,3mv5,AKT1,Akt,AGC,Human,active,in,in,1,2.47,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3mv5.pdb,True,False,False,False,False,False
2533,3ow4,AKT1,Akt,AGC,Human,active,in,in,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3ow4.pdb,True,False,False,False,False,False
2534,3ocb,AKT1,Akt,AGC,Human,active,in,in,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3ocb.pdb,True,False,False,False,False,False
2535,3qkk,AKT1,Akt,AGC,Human,active,in,in,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3qkk.pdb,True,False,False,False,False,False
2536,4gv1,AKT1,Akt,AGC,Human,active,in,in,1,1.49,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4gv1.pdb,True,False,False,False,False,False
2537,3mv5,AKT1,Akt,AGC,Human,active,in,in,1,2.47,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3mv5.pdb,True,False,False,False,False,False
6708,5kcv,AKT1,Akt,AGC,Human,inactive,out,na,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5kcv.pdb,False,False,False,False,False,False
6762,3cqu,AKT1,Akt,AGC,Human,active,in,in,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3cqu.pdb,True,False,False,False,False,False
6763,3cqw,AKT1,Akt,AGC,Human,active,in,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3cqw.pdb,True,False,False,False,False,False
6764,3cqu,AKT1,Akt,AGC,Human,active,in,in,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3cqu.pdb,True,False,False,False,False,False
6765,3cqw,AKT1,Akt,AGC,Human,active,in,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3cqw.pdb,True,False,False,False,False,False
9868,6ccy,AKT1,Akt,AGC,Human,active,in,in,1,2.18,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6ccy.pdb,True,False,False,False,False,False
9869,6ccy,AKT1,Akt,AGC,Human,active,in,in,1,2.18,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6ccy.pdb,True,False,False,False,False,False
10915,6hhh,AKT1,Akt,AGC,Human,inactive,out,na,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6hhh.pdb,False,False,False,False,False,False
10913,6hhi,AKT1,Akt,AGC,Human,inactive,out,na,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6hhi.pdb,False,False,False,False,False,False
10916,6hhg,AKT1,Akt,AGC,Human,inactive,out,na,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6hhg.pdb,False,False,False,False,False,False
10914,6hhj,AKT1,Akt,AGC,Human,inactive,out,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6hhj.pdb,False,False,False,False,False,False
10970,6hhf,AKT1,Akt,AGC,Human,inactive,out,na,1,2.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6hhf.pdb,False,False,False,False,False,False
11746,6s9x,AKT1,Akt,AGC,Human,inactive,out,na,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s9x.pdb,False,False,False,False,False,False
11747,6s9w,AKT1,Akt,AGC,Human,inactive,out,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s9w.pdb,False,False,False,False,False,False
11748,6s9w,AKT1,Akt,AGC,Human,inactive,out,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s9w.pdb,False,False,False,False,False,False
13865,7nh4,AKT1,Akt,AGC,Human,inactive,out,na,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7nh4.pdb,False,False,False,False,False,False
13866,7nh4,AKT1,Akt,AGC,Human,inactive,out,na,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7nh4.pdb,False,False,False,False,False,False
13867,7nh5,AKT1,Akt,AGC,Human,inactive,out,na,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7nh5.pdb,False,False,False,False,False,False
13868,7nh5,AKT1,Akt,AGC,Human,inactive,out,na,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7nh5.pdb,False,False,False,False,False,False
15380,8uw2,AKT1,Akt,AGC,Human,inactive,out,na,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8uw2.pdb,False,False,False,False,False,False
15381,8uvy,AKT1,Akt,AGC,Human,inactive,out,na,1,2.11,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8uvy.pdb,False,False,False,False,False,False
15382,8uw7,AKT1,Akt,AGC,Human,inactive,out,out,1,1.972,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8uw7.pdb,False,False,False,False,False,False
15383,8uw9,AKT1,Akt,AGC,Human,inactive,out,na,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8uw9.pdb,False,False,False,False,False,False
15384,8uw9,AKT1,Akt,AGC,Human,inactive,out,na,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8uw9.pdb,False,False,False,False,False,False
15385,8uw7,AKT1,Akt,AGC,Human,inactive,out,out,1,1.972,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8uw7.pdb,False,False,False,False,False,False
15378,8uvy,AKT1,Akt,AGC,Human,inactive,out,na,1,2.11,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8uvy.pdb,False,False,False,False,False,False
15379,8uw2,AKT1,Akt,AGC,Human,inactive,out,na,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8uw2.pdb,False,False,False,False,False,False
10430,6buu,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6buu.pdb,True,False,False,False,False,False
10434,6c0i,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6c0i.pdb,True,False,False,False,False,False
10882,6npz,AKT1,Akt,AGC,Human,active,in,in,0,2.12,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6npz.pdb,True,False,False,False,False,False
10428,6buu,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6buu.pdb,True,False,False,False,False,False
10439,6buu,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6buu.pdb,True,False,False,False,False,False
10436,6c0i,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6c0i.pdb,True,False,False,False,False,False
2542,4ejn,AKT1,Akt,AGC,Human,inactive,out,na,1,2.19,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ejn.pdb,False,False,False,False,False,False
10429,6c0i,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6c0i.pdb,True,False,False,False,False,False
10435,6c0i,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6c0i.pdb,True,False,False,False,False,False
13854,7apj,AKT1,Akt,AGC,Human,inactive,out,na,0,2.05,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7apj.pdb,False,False,False,False,False,False
10880,6npz,AKT1,Akt,AGC,Human,active,in,in,0,2.12,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6npz.pdb,True,False,False,False,False,False
10879,6npz,AKT1,Akt,AGC,Human,active,in,in,0,2.12,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6npz.pdb,True,False,False,False,False,False
10431,6c0i,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6c0i.pdb,True,False,False,False,False,False
2545,3o96,AKT1,Akt,AGC,Human,inactive,out,na,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3o96.pdb,False,False,False,False,False,False
10881,6npz,AKT1,Akt,AGC,Human,active,in,in,0,2.12,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6npz.pdb,True,False,False,False,False,False
10438,6buu,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6buu.pdb,True,False,False,False,False,False
10433,6buu,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6buu.pdb,True,False,False,False,False,False
10432,6buu,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6buu.pdb,True,False,False,False,False,False
10437,6c0i,AKT1,Akt,AGC,Human,active,in,in,0,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6c0i.pdb,True,False,False,False,False,False
5367,4fny,ALK,ALK,TK,Human,inactive,out,in,1,2.45,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4fny.pdb,False,False,False,False,True,False
5368,4anq,ALK,ALK,TK,Human,active,in,in,1,1.76,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4anq.pdb,True,False,False,False,False,False
5369,4clj,ALK,ALK,TK,Human,active,in,in,1,1.66,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4clj.pdb,True,False,False,False,False,False
5370,3aox,ALK,ALK,TK,Human,active,in,in,1,1.75,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3aox.pdb,True,False,False,False,False,False
5371,4cmt,ALK,ALK,TK,Human,active,in,in,1,1.73,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4cmt.pdb,True,False,False,False,False,False
5372,4dce,ALK,ALK,TK,Human,active,in,in,1,2.03,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4dce.pdb,True,False,False,False,False,False
5374,4ans,ALK,ALK,TK,Human,active,in,in,1,1.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ans.pdb,True,False,False,False,False,False
5376,3lcs,ALK,ALK,TK,Human,active,in,in,1,1.95,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lcs.pdb,True,False,False,False,False,False
5377,4fob,ALK,ALK,TK,Human,active,in,in,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4fob.pdb,True,False,False,False,False,False
5378,4cnh,ALK,ALK,TK,Human,active,in,in,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4cnh.pdb,True,False,False,False,False,False
5379,4dce,ALK,ALK,TK,Human,active,in,in,1,2.03,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4dce.pdb,True,False,False,False,False,False
5381,3lcs,ALK,ALK,TK,Human,active,in,in,1,1.95,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lcs.pdb,True,False,False,False,False,False
5383,4fod,ALK,ALK,TK,Human,active,in,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4fod.pdb,True,False,False,False,False,False
5386,4mkc,ALK,ALK,TK,Human,active,in,in,1,2.01,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mkc.pdb,True,False,False,False,False,False
5387,3aox,ALK,ALK,TK,Human,active,in,in,1,1.75,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3aox.pdb,True,False,False,False,False,False
5388,4cnh,ALK,ALK,TK,Human,active,in,in,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4cnh.pdb,True,False,False,False,False,False
5389,4joa,ALK,ALK,TK,Human,active,in,in,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4joa.pdb,True,False,False,False,False,False
5390,4ccb,ALK,ALK,TK,Human,active,in,in,1,2.03,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ccb.pdb,True,False,False,False,False,False
5391,4cmo,ALK,ALK,TK,Human,active,in,in,1,1.83,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4cmo.pdb,True,False,False,False,False,False
5392,4foc,ALK,ALK,TK,Human,active,in,in,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4foc.pdb,True,False,False,False,False,False
5393,3lct,ALK,ALK,TK,Human,active,in,in,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lct.pdb,True,False,False,False,False,False
5394,2xp2,ALK,ALK,TK,Human,active,in,in,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2xp2.pdb,True,False,False,False,False,False
5395,4ctb,ALK,ALK,TK,Human,active,in,in,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ctb.pdb,True,False,False,False,False,False
5396,4ccu,ALK,ALK,TK,Human,active,in,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ccu.pdb,True,False,False,False,False,False
5364,4ctc,ALK,ALK,TK,Human,active,in,in,1,2.03,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4ctc.pdb,True,False,False,False,False,False
5365,2xb7,ALK,ALK,TK,Human,active,in,in,1,2.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2xb7.pdb,True,False,False,False,False,False
5397,4fnz,ALK,ALK,TK,Human,active,in,in,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4fnz.pdb,True,False,False,False,False,False
5398,4cmu,ALK,ALK,TK,Human,active,in,in,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4cmu.pdb,True,False,False,False,False,False
5400,3lct,ALK,ALK,TK,Human,active,in,in,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lct.pdb,True,False,False,False,False,False
5401,4mkc,ALK,ALK,TK,Human,active,in,in,1,2.01,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4mkc.pdb,True,False,False,False,False,False
5402,2yfx,ALK,ALK,TK,Human,active,in,in,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2yfx.pdb,True,False,False,False,False,False
5404,4fod,ALK,ALK,TK,Human,active,in,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4fod.pdb,True,False,False,False,False,False
5405,4cli,ALK,ALK,TK,Human,active,in,in,1,2.05,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4cli.pdb,True,False,False,False,False,False
5407,4cd0,ALK,ALK,TK,Human,active,in,in,1,2.23,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4cd0.pdb,True,False,False,False,False,False
5408,2xba,ALK,ALK,TK,Human,active,in,in,1,1.95,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2xba.pdb,True,False,False,False,False,False
6392,4z55,ALK,ALK,TK,Human,active,in,in,1,1.55,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4z55.pdb,True,False,False,False,False,False
6393,4z55,ALK,ALK,TK,Human,active,in,in,1,1.55,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4z55.pdb,True,False,False,False,False,False
6518,5ftq,ALK,ALK,TK,Human,active,in,in,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5ftq.pdb,True,False,False,False,False,False
6519,5ftq,ALK,ALK,TK,Human,active,in,in,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5ftq.pdb,True,False,False,False,False,False
6520,5fto,ALK,ALK,TK,Human,active,in,in,1,2.22,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5fto.pdb,True,False,False,False,False,False
6521,5fto,ALK,ALK,TK,Human,active,in,in,1,2.22,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5fto.pdb,True,False,False,False,False,False
6604,5imx,ALK,ALK,TK,Human,active,in,in,1,2.12,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5imx.pdb,True,False,False,False,False,False
6681,5aab,ALK,ALK,TK,Human,active,in,in,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5aab.pdb,True,False,False,False,False,False
6682,5aa9,ALK,ALK,TK,Human,active,in,in,1,1.93,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5aa9.pdb,True,False,False,False,False,False
6683,5aaa,ALK,ALK,TK,Human,active,in,in,1,1.73,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5aaa.pdb,True,False,False,False,False,False
